"Year","Lat","Lon","AreaSwept_km2","Response_variable","Data_type"
2014,30,-85.666,0.031156,0,"Biomass_KG"
2014,29.891,-85.68,0.035958,0,"Biomass_KG"
2008,29.921,-85.52,0.036564,0,"Biomass_KG"
2014,29.883,-84.219,0.035728,0,"Biomass_KG"
2013,29.73,-93.662,0.041159,0,"Biomass_KG"
2013,29.712,-93.428,0.037989,0,"Biomass_KG"
2006,29.729,-93.153,0.028931,0,"Biomass_KG"
2009,29.75,-93.162,0.02203,0,"Biomass_KG"
2006,29.774,-88.821,0.03386,0,"Biomass_KG"
2008,29.708,-88.809,0.021695,0,"Biomass_KG"
2006,29.724,-88.89,0.017118,23.082,"Biomass_KG"
2006,29.706,-88.885,0.032928,0,"Biomass_KG"
2007,29.785,-88.846,0.013601,0,"Biomass_KG"
2007,29.703,-88.783,0.029804,70.735,"Biomass_KG"
2009,29.767,-88.859,0.014129,81.54,"Biomass_KG"
2006,29.719,-88.617,0.03386,33.842,"Biomass_KG"
2006,29.872,-88.738,0.024397,0,"Biomass_KG"
2006,29.863,-88.759,0.021695,0,"Biomass_KG"
2008,29.82,-88.76,0.018055,0,"Biomass_KG"
2008,29.758,-88.734,0.024397,0,"Biomass_KG"
2013,29.76,-88.652,0.035754,234.92,"Biomass_KG"
2006,29.858,-88.734,0.023362,16.68,"Biomass_KG"
2007,29.787,-88.768,0.026031,0,"Biomass_KG"
2007,29.789,-88.618,0.018995,0,"Biomass_KG"
2009,29.841,-88.678,0.039802,604.54,"Biomass_KG"
2009,29.847,-88.656,0.027602,0,"Biomass_KG"
2009,29.834,-88.654,0.039339,0,"Biomass_KG"
2009,29.837,-88.683,0.023006,0,"Biomass_KG"
2012,29.708,-88.657,0.039059,0,"Biomass_KG"
2011,29.776,-88.691,0.039802,0,"Biomass_KG"
2009,29.817,-88.603,0.03386,0,"Biomass_KG"
2009,29.822,-88.64,0.033833,0,"Biomass_KG"
2009,29.718,-88.773,0.027235,0,"Biomass_KG"
2006,29.736,-88.454,0.036938,0,"Biomass_KG"
2006,29.734,-88.515,0.033941,29.422,"Biomass_KG"
2006,29.806,-88.591,0.029151,0,"Biomass_KG"
2006,29.812,-88.457,0.041974,0,"Biomass_KG"
2006,29.872,-88.499,0.043327,0,"Biomass_KG"
2008,29.84,-88.564,0.036564,0,"Biomass_KG"
2013,29.831,-88.584,0.036439,77.438,"Biomass_KG"
2008,29.83,-88.555,0.02968,0,"Biomass_KG"
2010,29.851,-88.53,0.03168,0,"Biomass_KG"
2013,29.718,-88.48,0.038325,0,"Biomass_KG"
2013,29.762,-88.573,0.041974,0,"Biomass_KG"
2014,29.843,-88.504,0.035728,0,"Biomass_KG"
2006,29.735,-88.513,0.024209,370.51,"Biomass_KG"
2006,29.831,-88.569,0.033177,691.45,"Biomass_KG"
2007,29.727,-88.453,0.031939,700.14,"Biomass_KG"
2007,29.746,-88.507,0.026031,394.11,"Biomass_KG"
2009,29.74,-88.59,0.033424,0,"Biomass_KG"
2009,29.802,-88.548,0.02968,0,"Biomass_KG"
2009,29.752,-88.586,0.033039,0,"Biomass_KG"
2009,29.757,-88.587,0.029804,0,"Biomass_KG"
2010,29.86,-88.433,0.034263,262.37,"Biomass_KG"
2011,29.743,-88.508,0.039455,0,"Biomass_KG"
2009,29.826,-88.559,0.033177,4827.4,"Biomass_KG"
2006,29.828,-88.336,0.044659,0,"Biomass_KG"
2006,29.869,-88.336,0.0094732,0,"Biomass_KG"
2007,29.868,-88.373,0.052303,126.11,"Biomass_KG"
2006,29.829,-88.314,0.026137,717.51,"Biomass_KG"
2008,29.753,-88.392,0.038468,0,"Biomass_KG"
2010,29.704,-88.348,0.032508,124.74,"Biomass_KG"
2010,29.824,-88.415,0.038301,0,"Biomass_KG"
2014,29.775,-88.252,0.037917,9.811,"Biomass_KG"
2014,29.838,-88.421,0.035728,12.395,"Biomass_KG"
2007,29.87,-88.4,0.017118,92.598,"Biomass_KG"
2007,29.79,-88.401,0.039409,138.08,"Biomass_KG"
2009,29.733,-88.355,0.037431,183.63,"Biomass_KG"
2010,29.806,-88.28,0.035958,420.66,"Biomass_KG"
2012,29.773,-88.266,0.038134,1824.2,"Biomass_KG"
2012,29.817,-88.282,0.028452,1452.2,"Biomass_KG"
2009,29.718,-88.405,0.033039,1897.2,"Biomass_KG"
2009,29.798,-88.264,0.034156,0,"Biomass_KG"
2009,29.856,-88.322,0.036564,315.61,"Biomass_KG"
2007,29.78,-88.222,0.048821,16583,"Biomass_KG"
2007,29.744,-88.225,0.024808,307.32,"Biomass_KG"
2009,29.816,-88.186,0.012255,0,"Biomass_KG"
2007,29.834,-88.208,0.021695,1265.4,"Biomass_KG"
2011,29.712,-88.114,0.038134,13.602,"Biomass_KG"
2014,29.806,-88.065,0.032592,159.89,"Biomass_KG"
2010,29.877,-88.215,0.035754,1872.8,"Biomass_KG"
2010,29.742,-88.208,0.036035,351.88,"Biomass_KG"
2012,29.732,-88.164,0.039246,7.828,"Biomass_KG"
2008,29.859,-88.186,0.058255,8021.6,"Biomass_KG"
2011,29.82,-88.072,0.036938,73.19,"Biomass_KG"
2009,29.768,-88.067,0.036764,0,"Biomass_KG"
2009,29.752,-88.058,0.012255,0,"Biomass_KG"
2010,29.873,-88.057,0.012839,0,"Biomass_KG"
2010,29.862,-88.061,0.025282,190.6,"Biomass_KG"
2009,29.81,-88.008,0.039986,450.64,"Biomass_KG"
2009,29.826,-87.977,0.041159,8.72,"Biomass_KG"
2009,29.802,-88.057,0.029151,0,"Biomass_KG"
2008,29.831,-87.712,0.03811,0,"Biomass_KG"
2008,29.754,-87.859,0.043306,682.3,"Biomass_KG"
2009,29.83,-87.867,0.038753,96.2,"Biomass_KG"
2009,29.737,-87.807,0.041159,140,"Biomass_KG"
2014,29.782,-87.782,0.058818,12.07,"Biomass_KG"
2012,29.785,-87.782,0.033833,62.916,"Biomass_KG"
2012,29.795,-87.798,0.032732,714.51,"Biomass_KG"
2012,29.775,-87.78,0.036439,0,"Biomass_KG"
2009,29.792,-87.645,0.044247,0,"Biomass_KG"
2009,29.831,-87.642,0.016464,0,"Biomass_KG"
2009,29.723,-87.554,0.038753,181.66,"Biomass_KG"
2010,29.811,-87.369,0.034503,0,"Biomass_KG"
2014,29.864,-87.512,0.026031,0,"Biomass_KG"
2014,29.871,-87.519,0.0030261,0,"Biomass_KG"
2010,29.865,-87.499,0.037161,0,"Biomass_KG"
2012,29.781,-87.45,0.03086,50.478,"Biomass_KG"
2012,29.774,-87.452,0.029804,0,"Biomass_KG"
2010,29.862,-87.386,0.030532,0,"Biomass_KG"
2010,29.724,-87.486,0.027899,0,"Biomass_KG"
2010,29.701,-87.478,0.03386,0,"Biomass_KG"
2009,29.878,-87.219,0.036814,2.528,"Biomass_KG"
2008,29.875,-86.457,0.03529,0,"Biomass_KG"
2009,29.853,-86.506,0.038325,0,"Biomass_KG"
2010,29.861,-86.449,0.046665,0,"Biomass_KG"
2009,29.851,-86.513,0.037528,0,"Biomass_KG"
2008,29.784,-86.288,0.039455,80.44,"Biomass_KG"
2008,29.867,-86.291,0.040959,0,"Biomass_KG"
2008,29.878,-86.326,0.036564,0,"Biomass_KG"
2009,29.786,-86.332,0.03445,0,"Biomass_KG"
2010,29.746,-86.317,0.03542,0,"Biomass_KG"
2011,29.867,-86.298,0.033616,0,"Biomass_KG"
2009,29.779,-86.324,0.033914,0,"Biomass_KG"
2013,29.776,-86.295,0.03086,0,"Biomass_KG"
2013,29.818,-86.366,0.040191,0,"Biomass_KG"
2013,29.837,-86.359,0.040802,0,"Biomass_KG"
2010,29.704,-86.359,0.034794,0,"Biomass_KG"
2012,29.85,-86.168,0.033506,0,"Biomass_KG"
2012,29.801,-86.093,0.033833,0,"Biomass_KG"
2012,29.827,-86.148,0.03386,0,"Biomass_KG"
2012,29.83,-86.093,0.035212,31.279,"Biomass_KG"
2011,29.877,-86.094,0.033506,0,"Biomass_KG"
2008,29.801,-86.018,0.035754,0,"Biomass_KG"
2012,29.774,-86.021,0.014129,0,"Biomass_KG"
2012,29.721,-86.016,0.03386,0,"Biomass_KG"
2011,29.808,-86.065,0.037431,0,"Biomass_KG"
2010,29.788,-86.057,0.036111,0,"Biomass_KG"
2014,29.709,-86.054,0.039455,0,"Biomass_KG"
2009,29.77,-85.784,0.038492,447.5,"Biomass_KG"
2009,29.858,-85.858,0.032082,71.7,"Biomass_KG"
2009,29.869,-85.731,0.034688,0,"Biomass_KG"
2010,29.734,-85.849,0.032082,19.514,"Biomass_KG"
2010,29.704,-85.838,0.039802,34.9,"Biomass_KG"
2009,29.802,-85.786,0.038706,13.624,"Biomass_KG"
2012,29.724,-85.818,0.033479,80.916,"Biomass_KG"
2009,29.746,-85.545,0.037235,819.17,"Biomass_KG"
2009,29.772,-85.62,0.03811,2445.5,"Biomass_KG"
2011,29.758,-85.644,0.028676,748.8,"Biomass_KG"
2011,29.823,-85.564,0.034076,0,"Biomass_KG"
2011,29.88,-85.667,0.031156,89.432,"Biomass_KG"
2009,29.794,-85.549,0.034688,0,"Biomass_KG"
2010,29.87,-85.569,0.0356,1024.4,"Biomass_KG"
2014,29.732,-85.654,0.03386,0,"Biomass_KG"
2014,29.863,-85.6,0.038277,19.122,"Biomass_KG"
2008,29.716,-85.461,0.035212,0,"Biomass_KG"
2009,29.748,-85.487,0.032592,0,"Biomass_KG"
2009,29.822,-85.436,0.036963,0,"Biomass_KG"
2009,29.819,-85.483,0.038277,0,"Biomass_KG"
2012,29.838,-85.469,0.036814,0,"Biomass_KG"
2011,29.742,-85.446,0.034503,0,"Biomass_KG"
2011,29.729,-85.446,0.03664,0,"Biomass_KG"
2009,29.709,-84.659,0.040914,0,"Biomass_KG"
2013,29.806,-84.47,0.036764,0,"Biomass_KG"
2013,29.739,-84.487,0.036539,0,"Biomass_KG"
2014,29.702,-84.327,0.039269,0,"Biomass_KG"
2009,29.805,-84.257,0.034503,0,"Biomass_KG"
2012,29.74,-84.206,0.041514,0,"Biomass_KG"
2009,29.786,-84.026,0.034503,0,"Biomass_KG"
2012,29.719,-83.952,0.039455,0,"Biomass_KG"
2013,29.833,-83.759,0.040959,0,"Biomass_KG"
2013,29.836,-83.863,0.041953,0,"Biomass_KG"
2007,29.591,-94.035,0.038445,0,"Biomass_KG"
2010,29.546,-94.178,0.027201,0,"Biomass_KG"
2011,29.539,-94.031,0.029057,0,"Biomass_KG"
2014,29.549,-93.875,0.031593,0,"Biomass_KG"
2010,29.544,-93.946,0.031593,0,"Biomass_KG"
2006,29.692,-93.774,0.034503,0,"Biomass_KG"
2014,29.543,-93.653,0.028708,0,"Biomass_KG"
2014,29.608,-93.699,0.03086,0,"Biomass_KG"
2013,29.582,-93.68,0.033479,0,"Biomass_KG"
2008,29.646,-93.684,0.04358,0,"Biomass_KG"
2010,29.607,-93.71,0.030261,0,"Biomass_KG"
2010,29.593,-93.66,0.029804,0,"Biomass_KG"
2009,29.578,-93.717,0.032168,0,"Biomass_KG"
2014,29.663,-93.519,0.03386,0,"Biomass_KG"
2014,29.61,-93.503,0.030412,0,"Biomass_KG"
2013,29.667,-93.593,0.040599,0,"Biomass_KG"
2013,29.688,-93.613,0.040689,0,"Biomass_KG"
2010,29.611,-93.587,0.030412,0,"Biomass_KG"
2011,29.586,-93.634,0.033941,0,"Biomass_KG"
2011,29.588,-93.595,0.03386,0,"Biomass_KG"
2011,29.611,-93.472,0.028548,0,"Biomass_KG"
2014,29.627,-93.477,0.030412,0,"Biomass_KG"
2008,29.541,-93.564,0.033941,0,"Biomass_KG"
2009,29.59,-93.595,0.035108,0,"Biomass_KG"
2009,29.571,-93.561,0.033039,0,"Biomass_KG"
2006,29.657,-93.386,0.041159,0,"Biomass_KG"
2013,29.548,-93.441,0.03664,0,"Biomass_KG"
2009,29.691,-93.351,0.025749,0,"Biomass_KG"
2011,29.62,-93.422,0.033914,0,"Biomass_KG"
2009,29.558,-93.337,0.032282,0,"Biomass_KG"
2007,29.669,-93.123,0.019783,0,"Biomass_KG"
2013,29.686,-93.225,0.03529,0,"Biomass_KG"
2010,29.613,-93.236,0.032082,0,"Biomass_KG"
2008,29.593,-93.244,0.034503,0,"Biomass_KG"
2009,29.557,-93.211,0.02968,0,"Biomass_KG"
2009,29.555,-93.189,0.028931,0,"Biomass_KG"
2009,29.555,-93.197,0.030048,0,"Biomass_KG"
2006,29.613,-92.94,0.055983,0,"Biomass_KG"
2007,29.631,-93.013,0.02306,0,"Biomass_KG"
2007,29.614,-93.014,0.059303,0,"Biomass_KG"
2007,29.67,-93.082,0.049437,0,"Biomass_KG"
2010,29.589,-92.934,0.03092,0,"Biomass_KG"
2010,29.558,-92.947,0.03139,0,"Biomass_KG"
2012,29.578,-93.048,0.0356,0,"Biomass_KG"
2012,29.576,-93.009,0.032508,0,"Biomass_KG"
2014,29.552,-93.091,0.031477,0,"Biomass_KG"
2014,29.533,-93.04,0.030412,0,"Biomass_KG"
2012,29.594,-93.098,0.030532,0,"Biomass_KG"
2006,29.591,-92.822,0.034536,0,"Biomass_KG"
2007,29.531,-92.856,0.058199,0,"Biomass_KG"
2012,29.569,-92.921,0.033914,56.162,"Biomass_KG"
2011,29.531,-92.876,0.030048,0,"Biomass_KG"
2007,29.527,-92.581,0.031361,0,"Biomass_KG"
2007,29.564,-92.585,0.02203,0,"Biomass_KG"
2008,29.547,-92.68,0.018055,0,"Biomass_KG"
2008,29.54,-92.71,0.037699,0,"Biomass_KG"
2009,29.609,-88.982,0.015782,38.056,"Biomass_KG"
2009,29.607,-88.98,0.013533,0,"Biomass_KG"
2006,29.613,-88.925,0.034849,0,"Biomass_KG"
2011,29.582,-88.845,0.03811,24.048,"Biomass_KG"
2014,29.57,-88.912,0.041403,0,"Biomass_KG"
2007,29.66,-88.846,0.024397,0,"Biomass_KG"
2009,29.636,-88.796,0.037602,518.4,"Biomass_KG"
2009,29.64,-88.795,0.038206,0,"Biomass_KG"
2012,29.552,-88.822,0.041093,0,"Biomass_KG"
2012,29.563,-88.837,0.039059,6.276,"Biomass_KG"
2009,29.541,-88.785,0.033039,106.36,"Biomass_KG"
2009,29.569,-88.807,0.032536,149.15,"Biomass_KG"
2009,29.523,-88.898,0.031709,0,"Biomass_KG"
2008,29.697,-88.617,0.045492,2221.7,"Biomass_KG"
2011,29.686,-88.674,0.034503,5.208,"Biomass_KG"
2006,29.537,-88.642,0.012255,0,"Biomass_KG"
2006,29.575,-88.616,0.011483,2.1,"Biomass_KG"
2006,29.592,-88.758,0.039339,688.02,"Biomass_KG"
2007,29.561,-88.634,0.012477,73.904,"Biomass_KG"
2007,29.55,-88.644,0.013801,7.44,"Biomass_KG"
2009,29.53,-88.66,0.012767,1175.4,"Biomass_KG"
2009,29.536,-88.657,0.013329,0,"Biomass_KG"
2014,29.538,-88.714,0.039035,0,"Biomass_KG"
2014,29.694,-88.702,0.038277,406.62,"Biomass_KG"
2008,29.632,-88.644,0.035728,0,"Biomass_KG"
2009,29.521,-88.742,0.032955,0,"Biomass_KG"
2009,29.608,-88.695,0.035754,50.586,"Biomass_KG"
2006,29.575,-88.437,0.053211,1569.1,"Biomass_KG"
2006,29.617,-88.442,0.023006,852,"Biomass_KG"
2006,29.622,-88.472,0.036035,0,"Biomass_KG"
2008,29.576,-88.569,0.012477,52.699,"Biomass_KG"
2008,29.699,-88.434,0.04339,0,"Biomass_KG"
2010,29.569,-88.579,0.038325,9.888,"Biomass_KG"
2010,29.555,-88.495,0.040959,0,"Biomass_KG"
2013,29.542,-88.558,0.040914,0,"Biomass_KG"
2014,29.548,-88.498,0.034503,95.792,"Biomass_KG"
2006,29.546,-88.485,0.03276,1270.1,"Biomass_KG"
2006,29.686,-88.56,0.013533,1.248,"Biomass_KG"
2007,29.639,-88.567,0.013533,47.88,"Biomass_KG"
2007,29.534,-88.514,0.034662,807.93,"Biomass_KG"
2007,29.635,-88.586,0.026588,67.024,"Biomass_KG"
2007,29.573,-88.589,0.0095694,49.608,"Biomass_KG"
2009,29.615,-88.556,0.01218,376.8,"Biomass_KG"
2009,29.63,-88.456,0.029957,702.5,"Biomass_KG"
2009,29.694,-88.518,0.025534,0,"Biomass_KG"
2009,29.57,-88.575,0.013601,0,"Biomass_KG"
2009,29.63,-88.454,0.032928,543.64,"Biomass_KG"
2009,29.688,-88.52,0.03139,0,"Biomass_KG"
2010,29.663,-88.446,0.03529,394.51,"Biomass_KG"
2014,29.676,-88.485,0.037602,39.022,"Biomass_KG"
2008,29.534,-88.583,0.034688,219.78,"Biomass_KG"
2011,29.661,-88.539,0.038325,1719.6,"Biomass_KG"
2009,29.673,-88.478,0.035186,5693.5,"Biomass_KG"
2009,29.696,-88.44,0.032282,5405.4,"Biomass_KG"
2009,29.686,-88.51,0.029804,0,"Biomass_KG"
2009,29.635,-88.475,0.028452,0,"Biomass_KG"
2006,29.631,-88.356,0.056402,1398.7,"Biomass_KG"
2006,29.595,-88.376,0.054554,1225.8,"Biomass_KG"
2006,29.644,-88.353,0.053383,2157.5,"Biomass_KG"
2006,29.679,-88.333,0.054031,8.4,"Biomass_KG"
2013,29.625,-88.263,0.036564,262.59,"Biomass_KG"
2011,29.668,-88.365,0.034794,0,"Biomass_KG"
2013,29.649,-88.338,0.036439,919.41,"Biomass_KG"
2014,29.677,-88.414,0.040622,159.08,"Biomass_KG"
2014,29.662,-88.41,0.038325,43.412,"Biomass_KG"
2012,29.568,-88.307,0.038206,421.5,"Biomass_KG"
2009,29.59,-88.275,0.031709,662.3,"Biomass_KG"
2009,29.524,-88.37,0.03092,0,"Biomass_KG"
2009,29.528,-88.331,0.036111,0,"Biomass_KG"
2010,29.674,-88.096,0.0271,0,"Biomass_KG"
2011,29.646,-88.223,0.040237,0,"Biomass_KG"
2013,29.682,-88.169,0.042018,1694.2,"Biomass_KG"
2014,29.661,-88.177,0.03811,0,"Biomass_KG"
2014,29.69,-88.131,0.03529,0,"Biomass_KG"
2014,29.557,-88.236,0.036111,0,"Biomass_KG"
2014,29.625,-88.169,0.036414,49.136,"Biomass_KG"
2008,29.61,-88.174,0.028708,0,"Biomass_KG"
2008,29.574,-88.076,0.050146,35.178,"Biomass_KG"
2008,29.538,-88.079,0.053878,1229.8,"Biomass_KG"
2008,29.541,-88.186,0.037747,4401,"Biomass_KG"
2011,29.544,-88.104,0.039455,318.79,"Biomass_KG"
2009,29.586,-88.147,0.03529,296.8,"Biomass_KG"
2010,29.535,-87.903,0.039269,0,"Biomass_KG"
2010,29.686,-88.008,0.029896,0,"Biomass_KG"
2010,29.671,-87.955,0.036564,243.56,"Biomass_KG"
2010,29.605,-87.927,0.038706,0,"Biomass_KG"
2009,29.652,-87.939,0.038468,35.256,"Biomass_KG"
2009,29.695,-87.955,0.037431,13.84,"Biomass_KG"
2011,29.647,-88.022,0.045492,0,"Biomass_KG"
2013,29.63,-87.645,0.03811,31.806,"Biomass_KG"
2009,29.627,-87.557,0.038777,0,"Biomass_KG"
2011,29.539,-87.484,0.032082,0,"Biomass_KG"
2014,29.576,-87.48,0.031593,0,"Biomass_KG"
2014,29.546,-87.515,0.033039,0,"Biomass_KG"
2014,29.551,-87.452,0.027866,0,"Biomass_KG"
2009,29.621,-87.442,0.037431,0,"Biomass_KG"
2009,29.596,-87.468,0.0590564397960902,0,"Biomass_KG"
2013,29.672,-87.473,0.032536,0,"Biomass_KG"
2012,29.7,-87.357,0.02451,0,"Biomass_KG"
2012,29.652,-87.466,0.038753,0,"Biomass_KG"
2010,29.666,-87.498,0.030412,0,"Biomass_KG"
2010,29.658,-87.484,0.031593,0,"Biomass_KG"
2008,29.632,-86.163,0.041974,0,"Biomass_KG"
2009,29.647,-86.163,0.036764,30.904,"Biomass_KG"
2013,29.627,-86.194,0.041514,0,"Biomass_KG"
2013,29.695,-86.261,0.036539,0,"Biomass_KG"
2012,29.543,-86.155,0.033914,0,"Biomass_KG"
2011,29.61,-86.251,0.038753,0,"Biomass_KG"
2010,29.62,-86.11,0.034925,0,"Biomass_KG"
2014,29.577,-86.217,0.042495,0,"Biomass_KG"
2014,29.565,-86.219,0.03386,0,"Biomass_KG"
2008,29.535,-85.915,0.037431,1046.4,"Biomass_KG"
2011,29.677,-86.05,0.029711,0,"Biomass_KG"
2013,29.631,-85.914,0.043685,0,"Biomass_KG"
2012,29.578,-85.967,0.036564,0,"Biomass_KG"
2012,29.528,-85.972,0.033941,0,"Biomass_KG"
2011,29.663,-86.035,0.035728,0,"Biomass_KG"
2011,29.521,-86.021,0.03529,11.726,"Biomass_KG"
2011,29.584,-86.048,0.039035,0,"Biomass_KG"
2014,29.607,-86.024,0.032928,0,"Biomass_KG"
2014,29.554,-86.051,0.03529,0,"Biomass_KG"
2010,29.66,-85.738,0.039963,0,"Biomass_KG"
2010,29.604,-85.897,0.037235,0,"Biomass_KG"
2010,29.538,-85.752,0.035831,0,"Biomass_KG"
2009,29.608,-85.563,0.038206,0,"Biomass_KG"
2013,29.533,-85.565,0.039035,0,"Biomass_KG"
2013,29.652,-85.71,0.038468,69.705,"Biomass_KG"
2012,29.563,-85.713,0.036439,0,"Biomass_KG"
2010,29.69,-85.551,0.034794,245.21,"Biomass_KG"
2010,29.648,-85.617,0.035186,30.749,"Biomass_KG"
2009,29.655,-85.468,0.032479,86.624,"Biomass_KG"
2009,29.578,-85.368,0.035958,0,"Biomass_KG"
2010,29.565,-85.492,0.036035,0,"Biomass_KG"
2010,29.679,-85.46,0.036963,0,"Biomass_KG"
2010,29.678,-85.496,0.036414,81.487,"Biomass_KG"
2014,29.678,-85.392,0.040689,0,"Biomass_KG"
2008,29.581,-85.313,0.039035,0,"Biomass_KG"
2009,29.555,-85.2,0.026862,0,"Biomass_KG"
2011,29.552,-85.202,0.033479,0,"Biomass_KG"
2009,29.567,-85.157,0.037333,0,"Biomass_KG"
2013,29.54,-84.937,0.036313,0,"Biomass_KG"
2012,29.577,-84.844,0.038301,0,"Biomass_KG"
2010,29.619,-84.748,0.033177,0,"Biomass_KG"
2013,29.655,-84.769,0.03529,0,"Biomass_KG"
2012,29.64,-84.652,0.035523,0,"Biomass_KG"
2012,29.627,-84.664,0.033177,0,"Biomass_KG"
2008,29.644,-84.627,0.037431,0,"Biomass_KG"
2009,29.531,-84.547,0.037333,202.07,"Biomass_KG"
2010,29.664,-84.467,0.03139,0,"Biomass_KG"
2010,29.543,-84.502,0.04169,0,"Biomass_KG"
2014,29.646,-84.524,0.031156,0,"Biomass_KG"
2014,29.625,-84.561,0.031156,0,"Biomass_KG"
2012,29.651,-84.587,0.03811,0,"Biomass_KG"
2013,29.685,-84.584,0.039825,0,"Biomass_KG"
2012,29.673,-84.484,0.032592,0,"Biomass_KG"
2010,29.584,-84.518,0.032536,0,"Biomass_KG"
2010,29.617,-84.502,0.031709,0,"Biomass_KG"
2014,29.67,-84.537,0.038777,0,"Biomass_KG"
2012,29.674,-84.449,0.03386,0,"Biomass_KG"
2012,29.677,-84.407,0.032592,0,"Biomass_KG"
2014,29.628,-84.369,0.034688,0,"Biomass_KG"
2014,29.699,-84.24,0.035212,0,"Biomass_KG"
2012,29.657,-84.234,0.030682,0,"Biomass_KG"
2010,29.629,-84.211,0.034156,0,"Biomass_KG"
2014,29.569,-84.143,0.039455,0,"Biomass_KG"
2014,29.582,-84.231,0.040802,0,"Biomass_KG"
2014,29.677,-84.127,0.040802,0,"Biomass_KG"
2014,29.521,-84.248,0.03529,19.304,"Biomass_KG"
2009,29.68,-83.948,0.041226,0,"Biomass_KG"
2013,29.648,-84.073,0.03542,0,"Biomass_KG"
2012,29.639,-84.006,0.030682,0,"Biomass_KG"
2012,29.668,-83.972,0.032592,0,"Biomass_KG"
2010,29.551,-83.962,0.035523,39.264,"Biomass_KG"
2009,29.683,-83.896,0.036564,0,"Biomass_KG"
2009,29.653,-83.772,0.040712,0,"Biomass_KG"
2013,29.692,-83.832,0.037431,0,"Biomass_KG"
2012,29.573,-83.798,0.034076,58.946,"Biomass_KG"
2014,29.612,-83.762,0.035831,0,"Biomass_KG"
2013,29.546,-83.598,0.0418,0,"Biomass_KG"
2014,29.603,-83.554,0.036111,0,"Biomass_KG"
2009,29.377,-94.559,0.033424,0,"Biomass_KG"
2009,29.384,-94.552,0.032508,0,"Biomass_KG"
2006,29.507,-94.399,0.036523,0,"Biomass_KG"
2007,29.465,-94.514,0.031674,0,"Biomass_KG"
2007,29.354,-94.392,0.052954,0,"Biomass_KG"
2007,29.47,-94.474,0.039044,0,"Biomass_KG"
2010,29.37,-94.444,0.03386,0,"Biomass_KG"
2011,29.394,-94.437,0.034263,0,"Biomass_KG"
2012,29.36,-94.422,0.031593,0,"Biomass_KG"
2014,29.342,-94.429,0.034503,0,"Biomass_KG"
2014,29.365,-94.441,0.033424,0,"Biomass_KG"
2014,29.362,-94.454,0.030048,0,"Biomass_KG"
2013,29.398,-94.462,0.030412,0,"Biomass_KG"
2010,29.343,-94.421,0.030261,0,"Biomass_KG"
2010,29.407,-94.527,0.02968,0,"Biomass_KG"
2009,29.362,-94.447,0.034503,0,"Biomass_KG"
2009,29.385,-94.365,0.036111,0,"Biomass_KG"
2006,29.356,-94.258,0.053314,0,"Biomass_KG"
2006,29.392,-94.242,0.060134,0,"Biomass_KG"
2006,29.42,-94.209,0.059453,0,"Biomass_KG"
2010,29.345,-94.304,0.033833,0,"Biomass_KG"
2011,29.511,-94.187,0.034503,0,"Biomass_KG"
2013,29.429,-94.349,0.032732,0,"Biomass_KG"
2012,29.434,-94.335,0.033914,0,"Biomass_KG"
2014,29.457,-94.34,0.030261,0,"Biomass_KG"
2008,29.497,-94.289,0.032168,0,"Biomass_KG"
2013,29.413,-94.199,0.028258,0,"Biomass_KG"
2012,29.454,-94.358,0.032928,0,"Biomass_KG"
2010,29.369,-94.181,0.030048,0,"Biomass_KG"
2009,29.353,-94.284,0.033506,0,"Biomass_KG"
2009,29.409,-94.281,0.028931,0,"Biomass_KG"
2009,29.482,-94.332,0.036764,0,"Biomass_KG"
2009,29.496,-94.288,0.033506,0,"Biomass_KG"
2010,29.377,-94.144,0.03086,0,"Biomass_KG"
2011,29.495,-94.154,0.031939,0,"Biomass_KG"
2013,29.477,-94.025,0.032592,0,"Biomass_KG"
2014,29.5,-94.071,0.029711,0,"Biomass_KG"
2008,29.436,-94.18,0.033833,0,"Biomass_KG"
2008,29.468,-94.027,0.029214,0,"Biomass_KG"
2012,29.466,-94.11,0.0356,0,"Biomass_KG"
2010,29.468,-94.104,0.030261,0,"Biomass_KG"
2009,29.469,-94.158,0.032928,0,"Biomass_KG"
2009,29.495,-94.068,0.034076,0,"Biomass_KG"
2014,29.37,-93.909,0.03276,0,"Biomass_KG"
2013,29.498,-93.978,0.032592,0,"Biomass_KG"
2006,29.387,-93.7,0.054163,0,"Biomass_KG"
2006,29.405,-93.734,0.040237,0,"Biomass_KG"
2006,29.433,-93.743,0.011485,0,"Biomass_KG"
2014,29.347,-93.742,0.028548,0,"Biomass_KG"
2006,29.455,-93.508,0.055488,0,"Biomass_KG"
2006,29.487,-93.485,0.025996,0,"Biomass_KG"
2007,29.481,-93.616,0.028258,0,"Biomass_KG"
2006,29.51,-93.605,0.0095401,0,"Biomass_KG"
2011,29.413,-93.48,0.029277,0,"Biomass_KG"
2011,29.439,-93.501,0.029057,0,"Biomass_KG"
2009,29.384,-93.583,0.029804,32.808,"Biomass_KG"
2009,29.378,-93.6,0.033287,0,"Biomass_KG"
2009,29.434,-93.609,0.031593,0,"Biomass_KG"
2009,29.469,-93.564,0.032592,0,"Biomass_KG"
2009,29.417,-93.495,0.033039,0,"Biomass_KG"
2009,29.403,-93.519,0.031564,0,"Biomass_KG"
2006,29.445,-93.357,0.015218,0,"Biomass_KG"
2007,29.358,-93.371,0.039256,0,"Biomass_KG"
